,NAME,Proportion_of_married-couple_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher,Proportion_of_female-householder_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher
13111,21632,0.05102040816326531,0.14705882352941177,0.013297872340425532,0.0,0.5138888888888888,0.16666666666666666,0.3208955223880597,0.42105263157894735
13112,21638,0.0,0.06547619047619048,0.08651399491094147,0.0,1.0,0.2641509433962264,0.0,0.0
13113,21811,0.0,0.07618283881315156,0.025190392501464556,0.016507384882710686,0.46153846153846156,0.11627906976744186,0.24235294117647058,0.0
13115,21851,0.12605042016806722,0.1791907514450867,0.029508196721311476,0.0,0.3950617283950617,0.5317919075144508,0.28699551569506726,0.0
13116,21875,0.5217391304347826,0.046798029556650245,0.0,0.0,0.390625,0.3870967741935484,0.14285714285714285,0.5
13117,23888,0.0,0.027777777777777776,0.0,0.0,0.0,0.5666666666666667,0.057692307692307696,0.0
13118,23323,0.3253012048192771,0.08713942307692307,0.01198105321816662,0.00812407680945347,0.3333333333333333,0.26536312849162014,0.21525096525096524,0.04814004376367615
13119,23325,0.07853403141361257,0.01195814648729447,0.0,0.0,0.0,0.3609467455621302,0.09867172675521822,0.10191082802547771
13120,23350,0.0,0.06028368794326241,0.0,0.0,0.5853658536585366,0.7238805970149254,0.0,0.0
13121,23452,0.18857142857142858,0.03402061855670103,0.011538461538461539,0.011198475101262807,0.17486338797814208,0.12781954887218044,0.11333333333333333,0.02127659574468085
13123,23693,0.0,0.08080808080808081,0.0049504950495049506,0.0,0.0,0.0,0.28095238095238095,0.0
13125,23456,0.13636363636363635,0.017790956263899184,0.006920415224913495,0.01233616037008481,0.25806451612903225,0.3722943722943723,0.16216216216216217,0.1074964639321075
13126,23601,0.0,0.10152284263959391,0.04718137254901961,0.009557945041816009,0.4253731343283582,0.2827102803738318,0.191699604743083,0.11379310344827587
13127,23606,0.05263157894736842,0.0,0.023947750362844702,0.021,0.6086956521739131,0.4967032967032967,0.2611111111111111,0.20909090909090908
13128,23690,0.0,0.12307692307692308,0.08695652173913043,0.0,0.8666666666666667,0.45161290322580644,0.398989898989899,0.0
13129,23704,0.0,0.058823529411764705,0.09843081312410841,0.027426160337552744,0.39069767441860465,0.5568445475638051,0.4020227560050569,0.0
13131,18045,0.02564102564102564,0.0,0.032686980609418284,0.0,0.0,0.0,0.021739130434782608,0.20202020202020202
13134,18106,0.0,0.045845272206303724,0.03563941299790356,0.0,0.0,0.3611111111111111,0.39316239316239315,0.0
13136,18073,0.12903225806451613,0.02032520325203252,0.02332814930015552,0.028153153153153154,0.0,0.27102803738317754,0.15789473684210525,0.2302158273381295
13137,18353,0.21524663677130046,0.0,0.03682393555811277,0.05381727158948686,0.14102564102564102,0.18471337579617833,0.0,0.05405405405405406
13138,18421,0.0,0.04632152588555858,0.0,0.02459016393442623,1.0,0.3090909090909091,0.19696969696969696,0.0
13139,18954,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0
13140,18109,0.30176211453744495,0.06892067620286085,0.1522633744855967,0.10978520286396182,0.6840659340659341,0.3300653594771242,0.235,0.22602739726027396
13141,18202,0.42924528301886794,0.09291338582677165,0.0,0.0,0.1822429906542056,0.4,0.273972602739726,0.0
13142,18302,0.0,0.12836767036450078,0.0015810276679841897,0.0,0.0,0.39669421487603307,0.3058823529411765,0.10294117647058823
13143,18902,0.07766990291262135,0.01557632398753894,0.0,0.019475460919241756,1.0,0.0,0.6647398843930635,0.0
13144,18229,0.0,0.047038327526132406,0.0,0.01948051948051948,0.0,0.2896174863387978,0.0,0.17699115044247787
13146,18976,0.06993006993006994,0.0,0.0043782837127845885,0.018406961178045515,0.0,0.0,0.4276729559748428,0.061452513966480445
13147,18324,0.30344827586206896,0.06896551724137931,0.0,0.0,0.3626373626373626,0.271356783919598,0.2796208530805687,0.4520547945205479
13148,18446,0.04,0.01893939393939394,0.0,0.03225806451612903,0.5609756097560976,0.14492753623188406,0.6410256410256411,0.11764705882352941
13149,18466,0.21902017291066284,0.11008403361344538,0.03825136612021858,0.011844331641285956,0.46835443037974683,0.25524475524475526,0.3726027397260274,0.0
13151,18614,0.2571428571428571,0.016666666666666666,0.0,0.0,0.5,0.4883720930232558,0.0,0.0
13152,21921,0.1264957264957265,0.0182648401826484,0.017474447741510055,0.04385618332674832,0.43700787401574803,0.35343383584589616,0.23862238622386223,0.0480225988700565
13153,22314,0.0,0.09770114942528736,0.0,0.003600205726041488,0.8444444444444444,0.47715736040609136,0.4185022026431718,0.08409090909090909
13154,22408,0.0,0.00831792975970425,0.013213213213213212,0.005449591280653951,0.8587570621468926,0.2868217054263566,0.07962529274004684,0.17166212534059946
13155,22554,0.0,0.05994236311239193,0.007013069811922219,0.006396905682832491,0.12053571428571429,0.08767123287671233,0.11258278145695365,0.04119850187265917
13156,22601,0.06593406593406594,0.11485148514851486,0.059555555555555556,0.01099537037037037,0.41420118343195267,0.244,0.09015025041736227,0.2755417956656347
13157,22963,0.0,0.036308623298033284,0.021798365122615803,0.006437768240343348,0.9130434782608695,0.1565217391304348,0.1506849315068493,0.10738255033557047
13158,22815,0.024390243902439025,0.031007751937984496,0.0,0.015533980582524271,0.6021505376344086,0.4027777777777778,0.05357142857142857,0.4
13159,22835,0.2578616352201258,0.06109725685785536,0.0,0.0,0.0,0.20689655172413793,0.2388888888888889,0.09375
13160,22844,0.05737704918032787,0.06845965770171149,0.041666666666666664,0.015444015444015444,0.0,0.46153846153846156,0.0,0.0
13161,22849,0.0,0.01910828025477707,0.06806282722513089,0.0,0.7727272727272727,0.03389830508474576,0.0,0.8245614035087719
13162,22968,0.13513513513513514,0.0,0.0,0.0,0.13402061855670103,0.2883435582822086,0.21794871794871795,0.0
13163,22303,0.0,0.0,0.07580174927113703,0.010680157391793142,0.8846153846153846,0.09195402298850575,0.415929203539823,0.0
13164,22307,0.0,0.0,0.036544850498338874,0.0,0.7254901960784313,0.0,0.0,0.07453416149068323
13165,22427,0.5555555555555556,0.0,0.0,0.0,0.4,0.28125,0.0,0.0
13166,22503,0.4489795918367347,0.046153846153846156,0.055865921787709494,0.03611111111111111,0.0,0.0,0.2982456140350877,0.0
13167,22508,0.0,0.0,0.037800687285223365,0.018396846254927726,0.0,0.0,0.0,0.0
13168,22578,0.0,0.0,0.0,0.03359173126614987,1.0,0.016666666666666666,0.23076923076923078,0.0
13169,22603,0.13392857142857142,0.11270491803278689,0.02854006586169045,0.0,0.0,0.1891891891891892,0.0,0.0
13170,22630,0.0,0.037178786221979225,0.029585798816568046,0.01841620626151013,0.4413145539906103,0.3609022556390977,0.1696113074204947,0.1323529411764706
13171,22645,0.0,0.0,0.03225806451612903,0.016,0.15384615384615385,0.25,0.0,0.0
13173,22664,0.0,0.046012269938650305,0.036036036036036036,0.0,0.0,0.5203252032520326,0.5,0.14473684210526316
13174,22727,0.04954954954954955,0.0,0.004739336492890996,0.0,0.0,0.0,0.012903225806451613,0.0
13175,22734,0.12962962962962962,0.095,0.022727272727272728,0.0,0.5,0.25,0.0,0.22
13176,22821,0.05144694533762058,0.0,0.0,0.0431266846361186,0.25,0.0,0.0,0.0
13178,22901,0.16923076923076924,0.020366598778004074,0.04757630161579892,0.01472723501348268,0.21292775665399238,0.3660130718954248,0.3074433656957929,0.08030592734225621
13179,22903,0.292,0.20512820512820512,0.04056437389770723,0.0063987714358843106,0.3567251461988304,0.5165562913907285,0.24921135646687698,0.0
13180,22015,0.0749185667752443,0.0471976401179941,0.04746423927178153,0.005271188791788043,0.0,0.075,0.12280701754385964,0.02627939142461964
13181,22031,0.27181208053691275,0.07398568019093078,0.0,0.02048857368006304,0.8,0.11029411764705882,0.16326530612244897,0.17592592592592593
13182,22042,0.057391304347826085,0.02127659574468085,0.03489640130861505,0.012704174228675136,0.4068627450980392,0.3082191780821918,0.1345565749235474,0.013262599469496022
13183,22079,0.025830258302583026,0.041666666666666664,0.01674179008370895,0.03704545454545455,0.85,0.13953488372093023,0.19461077844311378,0.07103825136612021
13184,22153,0.0975609756097561,0.02095238095238095,0.02885345482156416,0.005408429690414025,0.0,0.29464285714285715,0.0449438202247191,0.06369426751592357
13185,22203,0.0,0.0,0.1766304347826087,0.02335063009636768,0.0,0.2545454545454545,0.24022346368715083,0.03763440860215054
13186,22205,0.0,0.056910569105691054,0.0,0.0051462621885157095,1.0,0.0,0.2980769230769231,0.0
13187,22207,0.11428571428571428,0.1630170316301703,0.054285714285714284,0.008964719491035281,0.0,0.0,0.03614457831325301,0.021739130434782608
13188,22407,0.06518010291595197,0.04005059021922428,0.014539579967689823,0.013943355119825708,0.07168458781362007,0.23106060606060605,0.12109862671660425,0.06764705882352941
13189,25901,0.06334841628959276,0.1041388518024032,0.09876543209876543,0.055944055944055944,0.7553191489361702,0.46715328467153283,0.46564885496183206,0.0
13190,99202,0.017316017316017316,0.024242424242424242,0.11982570806100218,0.0070126227208976155,0.5179856115107914,0.43312101910828027,0.4585635359116022,0.10457516339869281
13191,99217,0.22784810126582278,0.08796895213454076,0.03549488054607509,0.0,0.9090909090909091,0.11224489795918367,0.38082901554404147,0.3473053892215569
13192,99516,0.15254237288135594,0.0,0.0064,0.004832376925400181,0.0,0.20422535211267606,0.09302325581395349,0.05851063829787234
13194,99705,0.0,0.03758389261744966,0.010936132983377077,0.04504504504504504,0.0,0.44339622641509435,0.04336734693877551,0.0
13196,99141,0.04950495049504951,0.017595307917888565,0.0028735632183908046,0.0113314447592068,1.0,0.28125,0.03896103896103896,0.4864864864864865
13197,99156,0.25757575757575757,0.011857707509881422,0.012129380053908356,0.04893617021276596,0.208955223880597,0.4028776978417266,0.17777777777777778,0.22950819672131148
13198,23927,0.0,0.08888888888888889,0.025974025974025976,0.0,0.0,0.24444444444444444,0.07476635514018691,0.08571428571428572
13199,23936,0.10784313725490197,0.0,0.10655737704918032,0.07547169811320754,0.5737704918032787,0.2574626865671642,0.0,0.0
13200,23947,0.0,0.06930693069306931,0.0,0.0,0.16,0.0,0.84375,0.0
13201,23958,0.40816326530612246,0.13978494623655913,0.0,0.0,0.0,0.8987341772151899,0.1348314606741573,0.0
13202,23974,0.017241379310344827,0.03821656050955414,0.0,0.21428571428571427,0.7640449438202247,0.3838383838383838,0.581081081081081,1.0
13203,23009,0.0,0.0,0.02069857697283312,0.09880239520958084,0.0,0.3333333333333333,0.0,0.0
13204,23228,0.15082644628099173,0.05009276437847866,0.043941411451398134,0.01990049751243781,0.36827195467422097,0.176,0.11442786069651742,0.07755102040816327
13205,23229,0.15217391304347827,0.11895424836601307,0.04986400725294651,0.024483243026289386,0.17142857142857143,0.0,0.12624584717607973,0.125
13206,23868,0.20930232558139536,0.2014388489208633,0.04035874439461883,0.0,0.5757575757575758,0.4621212121212121,0.34594594594594597,0.27586206896551724
13207,23901,0.3626373626373626,0.044929396662387676,0.03803486529318542,0.0547945205479452,0.17105263157894737,0.0,0.3867924528301887,0.0
13208,23930,0.09821428571428571,0.014134275618374558,0.016722408026755852,0.0,0.27956989247311825,0.5217391304347826,0.38461538461538464,0.0
13209,23944,0.0,0.0446927374301676,0.024305555555555556,0.0,0.4634146341463415,0.0,0.2,0.10526315789473684
13210,23513,0.15990453460620524,0.07723911257189811,0.06646294881588999,0.0768348623853211,0.30512820512820515,0.22430939226519336,0.19576719576719576,0.15625
13211,23607,0.2980769230769231,0.09262435677530018,0.02127659574468085,0.07165109034267912,0.5158227848101266,0.41643835616438357,0.32045654082528535,0.16614420062695925
13212,23838,0.21787709497206703,0.050724637681159424,0.03902439024390244,0.0,0.0,0.10227272727272728,0.0,0.0
13213,23015,0.0967741935483871,0.04744525547445255,0.0,0.03823529411764706,1.0,0.0,0.0,0.0
13214,23030,0.06611570247933884,0.0436241610738255,0.015772870662460567,0.07142857142857142,0.3614457831325301,0.2815533980582524,0.05714285714285714,0.0
13216,23069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13217,27542,0.22171945701357465,0.008389261744966443,0.08024691358024691,0.0,0.38333333333333336,0.07563025210084033,0.4594594594594595,0.48333333333333334
13218,27831,0.2,0.0,0.0,0.0,0.5977011494252874,0.48,0.08496732026143791,1.0
13219,27832,0.07352941176470588,0.09917355371900827,0.08421052631578947,0.0,0.4,0.578125,0.192090395480226,0.0
13220,27893,0.20884146341463414,0.08237677245104659,0.0782169890664424,0.05425709515859766,0.44299065420560746,0.5403973509933775,0.2907719094602438,0.22108843537414966
13221,27921,0.6271186440677966,0.0,0.0,0.052434456928838954,1.0,0.0,0.4606741573033708,0.0
13222,27830,0.7692307692307693,0.0,0.08241758241758242,0.0,0.0,0.1267605633802817,0.12878787878787878,0.0
13223,27845,0.0,0.061068702290076333,0.0,0.0,0.0,0.0,0.9436619718309859,0.0
13224,27858,0.26479750778816197,0.16724436741767765,0.00436046511627907,0.010526315789473684,0.37037037037037035,0.2669983416252073,0.31547104580812446,0.10687022900763359
13225,27882,0.18666666666666668,0.08045977011494253,0.06310679611650485,0.0,0.5125,0.7371428571428571,0.08875739644970414,0.0
13226,27889,0.4604966139954853,0.03404669260700389,0.02089704383282365,0.03831118060985145,0.7934782608695652,0.4934640522875817,0.3541666666666667,0.04090909090909091
13227,27040,0.15,0.04911591355599214,0.03773584905660377,0.045098039215686274,1.0,0.13157894736842105,0.3157894736842105,0.0
13228,27591,0.1,0.05506607929515418,0.05185185185185185,0.02531645569620253,0.4766355140186916,0.12,0.39718804920913886,0.0
13229,27544,0.0,0.09578544061302682,0.0,0.09941520467836257,0.4,0.0,0.4953271028037383,0.4444444444444444
13230,27581,0.04040404040404041,0.029850746268656716,0.0,0.0,0.0,0.1935483870967742,0.16666666666666666,0.0
13231,27041,0.12154696132596685,0.03490759753593429,0.10526315789473684,0.021108179419525065,0.15384615384615385,0.25757575757575757,0.2903225806451613,0.0
13233,21773,0.0,0.0,0.0,0.03594771241830065,0.0,0.08,0.0,0.0
13234,21228,0.06722689075630252,0.04079696394686907,0.01777362020579981,0.017665952890792293,0.05309734513274336,0.12411347517730496,0.11832946635730858,0.03309692671394799
13235,21090,0.0,0.0,0.0,0.01288936627282492,1.0,0.09947643979057591,0.09322033898305085,0.07874015748031496
13236,21102,0.0,0.00975609756097561,0.008706467661691543,0.0,0.0,0.0,0.352112676056338,0.0
13237,21078,0.05113636363636364,0.12520325203252033,0.013574660633484163,0.003680336487907466,0.0,0.3047619047619048,0.14184397163120568,0.0
13239,21117,0.11538461538461539,0.09991603694374475,0.009948096885813149,0.0167718365991365,0.5123456790123457,0.25553319919517103,0.04204753199268738,0.03198433420365535
13241,21211,0.125,0.0,0.19528619528619529,0.0,0.1485148514851485,0.25301204819277107,0.4673913043478261,0.02912621359223301
13242,21229,0.19765166340508805,0.05209155485398579,0.009868421052631578,0.0,0.50187265917603,0.16384839650145772,0.18733647305075876,0.111534795042898
13243,21244,0.07216494845360824,0.05922038980509745,0.06325301204819277,0.027862208713272545,0.5298507462686567,0.21026282853566958,0.12170212765957447,0.022821576763485476
13245,21133,0.0,0.07195571955719557,0.004156769596199525,0.030621572212065813,0.6813186813186813,0.18518518518518517,0.06363636363636363,0.03970741901776385
13247,21661,0.05128205128205128,0.06944444444444445,0.06896551724137931,0.05142857142857143,0.1,0.2413793103448276,0.3409090909090909,0.0
13248,21213,0.0,0.059278350515463915,0.006983240223463687,0.04838709677419355,0.37119113573407203,0.4653405666063894,0.24662162162162163,0.0423572744014733
13249,21217,0.29213483146067415,0.2376237623762376,0.08272058823529412,0.01899441340782123,0.5166858457997698,0.47115384615384615,0.31431535269709543,0.13937282229965156
13250,21219,0.0,0.010080645161290322,0.0,0.027210884353741496,0.1,0.07954545454545454,0.0410958904109589,0.0
13251,21220,0.07028112449799197,0.02195217561740494,0.05342237061769616,0.03571428571428571,0.3488372093023256,0.17925925925925926,0.16290726817042606,0.025522041763341066
13252,21234,0.11979166666666667,0.032526775089250295,0.0069570477918935265,0.011823996898623764,0.24817518248175183,0.14587155963302753,0.07077326343381389,0.04757709251101322
13253,21502,0.1361111111111111,0.09176365264100268,0.012446351931330472,0.0196174595389897,0.5072463768115942,0.5425904317386231,0.3223981900452489,0.05090909090909091
13254,21660,0.1568627450980392,0.0,0.17164179104477612,0.0,0.0,0.0,0.208,0.08108108108108109
13255,21625,0.2,0.0,0.0,0.0,0.6818181818181818,0.38461538461538464,0.0,0.0
13257,21666,0.0,0.03505535055350553,0.009448818897637795,0.0,0.0,0.0,0.0,0.0
13260,21817,0.23943661971830985,0.21238938053097345,0.11627906976744186,0.04,0.75,0.2789473684210526,0.6041666666666666,0.0
13261,21901,0.08780487804878048,0.0,0.029505582137161084,0.0,0.2916666666666667,0.23391812865497075,0.09550561797752809,0.0
13262,21120,0.15151515151515152,0.0,0.0,0.01890359168241966,0.0,0.0,0.0,0.0
13263,23114,0.6043956043956044,0.031862745098039214,0.002026342451874367,0.024250159540523293,0.23076923076923078,0.0,0.09765625,0.09130434782608696
13265,28139,0.02962962962962963,0.04085422469823584,0.028869286287089013,0.0,0.2413793103448276,0.02666666666666667,0.5897435897435898,0.09292035398230089
13266,28212,0.33035714285714285,0.19456066945606695,0.0753045404208195,0.045914396887159536,0.5745341614906833,0.38200589970501475,0.18853171155516943,0.10340314136125654
13267,28217,0.2280431432973806,0.12112676056338029,0.09370988446726572,0.028548123980424143,0.5364705882352941,0.18604651162790697,0.31317829457364343,0.12547528517110265
13268,28227,0.11142061281337047,0.06515885837372105,0.057698147585788034,0.02095647501343364,0.4320652173913043,0.37343927355278095,0.21823617339312407,0.03299203640500569
13269,28338,0.19174041297935104,0.0,0.0,0.0,0.0,0.07407407407407407,0.14705882352941177,0.0
13270,28078,0.018808777429467086,0.024193548387096774,0.01636520241171404,0.008730533270410571,0.9242424242424242,0.14746543778801843,0.24550898203592814,0.07601713062098502
13271,28083,0.10357815442561205,0.03700787401574803,0.03949843260188088,0.01783264746227709,0.37349397590361444,0.48,0.2784019975031211,0.630057803468208
13272,28112,0.05742821473158552,0.01332398316970547,0.03440974060349391,0.06138790035587188,0.2463768115942029,0.40047961630695444,0.21391752577319587,0.0
13273,28147,0.2426470588235294,0.11194029850746269,0.047075606276747506,0.00530035335689046,0.35809018567639256,0.5858895705521472,0.27414330218068533,0.0
13274,28160,0.36585365853658536,0.04964539007092199,0.043478260869565216,0.0673076923076923,0.0,0.8571428571428571,0.13513513513513514,0.0
13275,28164,0.01466275659824047,0.08038976857490865,0.009824561403508772,0.012452107279693486,0.11711711711711711,0.2909698996655518,0.4148936170212766,0.0
13276,28636,0.046153846153846156,0.2219020172910663,0.015625,0.0,0.40186915887850466,0.6091954022988506,0.367816091954023,0.0
13277,28651,0.23232323232323232,0.07654320987654321,0.13875598086124402,0.0,0.65625,0.3553299492385787,0.07272727272727272,0.0
13278,28170,0.0,0.04474708171206226,0.15140845070422534,0.0,0.6976744186046512,0.5576036866359447,0.49828178694158076,0.0
13279,28210,0.1706827309236948,0.04835164835164835,0.01278600269179004,0.026124567474048444,0.759493670886076,0.38461538461538464,0.1005524861878453,0.17995444191343962
13280,28262,0.007936507936507936,0.08888888888888889,0.07147456535737283,0.008549931600547196,0.28846153846153844,0.16101694915254236,0.18162393162393162,0.07879656160458452
13282,28208,0.16200294550810015,0.0838150289017341,0.01740139211136891,0.05314685314685315,0.4424673784104389,0.3630952380952381,0.29357798165137616,0.15703971119133575
13283,28226,0.12,0.13513513513513514,0.03664921465968586,0.008906633906633907,0.46153846153846156,0.0,0.255079006772009,0.15955766192733017
13284,28304,0.23809523809523808,0.0492091388400703,0.060461416070007955,0.007709251101321586,0.4514285714285714,0.3036912751677852,0.44662737393582186,0.15236427320490367
13285,28306,0.18372093023255814,0.05463347164591978,0.06666666666666667,0.015544041450777202,0.6266666666666667,0.38486312399355876,0.377529658060014,0.0784313725490196
13286,28327,0.19771863117870722,0.08300395256916997,0.0425531914893617,0.033846153846153845,0.20754716981132076,0.4375,0.07529411764705882,0.0
13287,28334,0.20531400966183574,0.1419753086419753,0.03417015341701534,0.03065134099616858,0.6,0.4140127388535032,0.3827751196172249,0.30392156862745096
13288,28337,0.3291139240506329,0.05362776025236593,0.003738317757009346,0.06281833616298811,0.7846153846153846,0.6339869281045751,0.4782608695652174,0.14102564102564102
13290,28376,0.4120603015075377,0.07965970610982212,0.06808615994057936,0.004039238315060588,0.5149253731343284,0.43327556325823224,0.35968722849695917,0.12871287128712872
13291,28412,0.05846153846153846,0.03896103896103896,0.025112443778110945,0.03106508875739645,0.6571428571428571,0.2638888888888889,0.32220367278797996,0.15090543259557343
13292,28453,0.045714285714285714,0.15469613259668508,0.03349282296650718,0.0,0.46875,0.6,0.5609756097560976,0.6
13293,28469,0.5507246376811594,0.045454545454545456,0.04912280701754386,0.03699897225077081,1.0,0.0,0.36633663366336633,0.0
13294,28658,0.0642504118616145,0.09672262190247802,0.0,0.005369127516778523,0.45698924731182794,0.2222222222222222,0.25158562367864695,0.3163265306122449
13295,28676,0.2867647058823529,0.0,0.03021978021978022,0.024456521739130436,1.0,0.52,0.0,0.0
13296,28705,0.03755868544600939,0.08586762075134168,0.05474452554744526,0.027888446215139442,0.0,0.525,0.23958333333333334,0.0
13297,28723,0.2391304347826087,0.0,0.021897810218978103,0.008016032064128256,1.0,0.0,1.0,0.0
13298,28761,0.12056737588652482,0.08042895442359249,0.020512820512820513,0.0,1.0,1.0,0.5,0.44155844155844154
13299,28771,0.2388663967611336,0.03389830508474576,0.059743954480796585,0.13127413127413126,0.5538461538461539,0.36923076923076925,0.15454545454545454,0.0
13300,28773,1.0,0.09183673469387756,0.027522935779816515,0.006711409395973154,1.0,0.0,0.3333333333333333,0.0
13301,28782,0.11702127659574468,0.04633204633204633,0.06950354609929078,0.03201219512195122,0.0,0.16666666666666666,0.0,0.0
13302,28789,0.0,0.13015873015873017,0.04896907216494845,0.0,0.45454545454545453,0.7288135593220338,0.08522727272727272,0.27927927927927926
13305,28804,0.0,0.1569767441860465,0.05100956429330499,0.036411784177424696,0.39416058394160586,0.3333333333333333,0.46296296296296297,0.04504504504504504
13306,19150,0.1574074074074074,0.07216494845360824,0.043645699614890884,0.0,0.09574468085106383,0.24944320712694878,0.14580941446613088,0.04179566563467492
13307,99709,0.08974358974358974,0.017015706806282723,0.009732360097323601,0.0,0.0,0.2005813953488372,0.043731778425655975,0.0
13309,99205,0.25878594249201275,0.07818608287724785,0.04488549618320611,0.008703220191470844,0.47305389221556887,0.2926829268292683,0.1852695520121488,0.08664259927797834
13310,99218,0.375,0.01773049645390071,0.028688524590163935,0.043478260869565216,0.0,0.049019607843137254,0.2958579881656805,0.12280701754385964
13311,99403,0.15135135135135136,0.09218203033838973,0.03456090651558073,0.01934398654331371,0.5775862068965517,0.3142857142857143,0.07194244604316546,0.0
13314,99301,0.1573440643863179,0.06423357664233577,0.02560106856634016,0.018283692126216455,0.5340272217774219,0.25102880658436216,0.24045407636738905,0.1193058568329718
13315,99505,0.0,0.07633587786259542,0.015189873417721518,0.0,1.0,1.0,0.42105263157894735,0.0
13316,99207,0.2429718875502008,0.11363636363636363,0.09196067090803933,0.026143790849673203,0.49645390070921985,0.30392156862745096,0.2534246575342466,0.08333333333333333
13317,99336,0.2514450867052023,0.11320754716981132,0.11755896667914639,0.01381509032943677,0.5303030303030303,0.49938800489596086,0.25,0.11627906976744186
13318,99518,0.0,0.1723404255319149,0.0,0.020134228187919462,0.0,0.0,0.1095890410958904,0.0
13320,99354,0.4956521739130435,0.08424908424908426,0.046511627906976744,0.020762916465475616,0.8666666666666667,0.5490196078431373,0.17647058823529413,0.12021857923497267
13321,99508,0.20655737704918034,0.118,0.06203007518796992,0.0,0.32116788321167883,0.3445635528330781,0.3202911737943585,0.018617021276595744
13323,99559,0.0297029702970297,0.3192307692307692,0.007194244604316547,0.0,0.08620689655172414,0.20098039215686275,0.15714285714285714,0.0
13324,04976,0.546448087431694,0.019178082191780823,0.03482587064676617,0.0,0.6590909090909091,0.6185567010309279,0.11513157894736842,0.0
13325,04046,0.34210526315789475,0.0,0.0,0.0,0.0,0.11494252873563218,0.22727272727272727,0.0
13328,27052,0.2544642857142857,0.15485278080697928,0.032418952618453865,0.0,0.5342465753424658,0.3271375464684015,0.31275720164609055,0.0
13329,27105,0.3403068340306834,0.11911554921540657,0.09825870646766169,0.06965648854961833,0.6492537313432836,0.4620015048908954,0.2536842105263158,0.13518886679920478
13330,27249,0.0,0.10945273631840796,0.08050847457627118,0.025851938895417155,0.0,0.5023041474654378,0.43795620437956206,0.0
13331,27260,0.19674355495251017,0.24692622950819673,0.13260530421216848,0.07537688442211055,0.47676991150442477,0.46622734761120266,0.33634719710669075,0.16470588235294117
13333,27295,0.16494845360824742,0.06298142274580878,0.026456798392498326,0.01843817787418655,0.6085526315789473,0.32015065913371,0.2596537949400799,0.26857142857142857
13334,27357,0.22413793103448276,0.0,0.013910355486862442,0.05187319884726225,0.9244186046511628,0.0,0.32142857142857145,0.0
13335,27522,0.2926829268292683,0.0514820592823713,0.0,0.009082652134423252,0.0,0.15384615384615385,0.2914285714285714,0.0
13336,27526,0.14022140221402213,0.07239552678045909,0.01631628490743646,0.008676389145283367,0.8455882352941176,0.41885964912280704,0.18536585365853658,0.13165266106442577
13337,27563,0.0,0.0,0.0,0.0,0.68,0.29015544041450775,0.24242424242424243,0.3275862068965517
13338,27589,0.1329479768786127,0.036211699164345405,0.13793103448275862,0.017964071856287425,0.37719298245614036,0.2441860465116279,0.3870967741935484,0.45454545454545453
13339,27596,0.15469613259668508,0.0034602076124567475,0.021865889212827987,0.03293084522502744,0.0,0.20833333333333334,0.03664921465968586,0.0
13340,27705,0.2248062015503876,0.07533234859675036,0.02227342549923195,0.015497382198952879,0.6445783132530121,0.3381742738589212,0.22394678492239467,0.17139334155363747
13341,27713,0.0,0.03638644918444166,0.022929936305732482,0.004884667571234735,0.8653061224489796,0.3590733590733591,0.2855691056910569,0.12954186413902052
13343,27855,0.0,0.0,0.026058631921824105,0.0,0.3217391304347826,0.2857142857142857,0.542016806722689,0.3137254901960784
13344,27310,0.0,0.043859649122807015,0.026634382566585957,0.0,0.0,0.0,1.0,0.0
13345,27358,0.2116564417177914,0.030837004405286344,0.031904287138584245,0.010587612493382742,0.0,0.35195530726256985,0.5111111111111111,0.0
13346,27376,0.0784313725490196,0.02517162471395881,0.0384204909284952,0.013727560718057022,0.0,0.14912280701754385,0.39855072463768115,0.0
13347,27403,0.4350282485875706,0.022292993630573247,0.09649122807017543,0.05392491467576792,0.6060606060606061,0.3771186440677966,0.2804232804232804,0.2760416666666667
13348,27455,0.08823529411764706,0.018544935805991442,0.09545804464973057,0.0057156465825196475,0.08387096774193549,0.668918918918919,0.16103896103896104,0.08205128205128205
13349,27510,0.0,0.0,0.03058103975535168,0.009358288770053475,0.43884892086330934,0.15306122448979592,0.44692737430167595,0.09574468085106383
13350,27521,0.17094017094017094,0.06624605678233439,0.07707129094412331,0.08854166666666667,1.0,0.594059405940594,0.2645161290322581,0.05
13351,27546,0.16194331983805668,0.038419319429198684,0.09054163298302344,0.00944386149003148,0.627906976744186,0.23255813953488372,0.30597014925373134,0.14743589743589744
13353,18078,0.0,0.055226824457593686,0.0,0.009879253567508232,1.0,0.0,0.0,0.0
